course_id,course_name,disciplina,credits,trimester
9735,Mathematical & Computational Science,Cloud Computing,5,2
9706,Mathematical & Computational Science,Introduction to Big Data Analysis,5,1
9737,Mathematical & Computational Science,Stochastic Differential Equations,5,1
9729,Mathematical & Computational Science,Personality Traits Modeling,5,2
10011,Mathematical & Computational Science,Decision theory,5,1
9724,Mathematical & Computational Science,Deep and Reinforcement Learning,5,2
9721,Mathematical & Computational Science,Computational Fluid Mechanics,5,2
9732,Mathematical & Computational Science,Introduction to Optimization Theory,5,2
9735,Mathematical & Computational Science,Cloud Computing,5,2
9706,Mathematical & Computational Science,Introduction to Big Data Analysis,5,1
9737,Mathematical & Computational Science,Stochastic Differential Equations,5,1
9729,Mathematical & Computational Science,Personality Traits Modeling,5,2
10011,Mathematical & Computational Science,Decision theory,5,1
9724,Mathematical & Computational Science,Deep and Reinforcement Learning,5,2
9721,Mathematical & Computational Science,Computational Fluid Mechanics,5,2
9732,Mathematical & Computational Science,Introduction to Optimization Theory,5,2
9735,Mathematical & Computational Science,Cloud Computing,5,2
9706,Mathematical & Computational Science,Introduction to Big Data Analysis,5,1
9737,Mathematical & Computational Science,Stochastic Differential Equations,5,1
9729,Mathematical & Computational Science,Personality Traits Modeling,5,2
10011,Mathematical & Computational Science,Decision theory,5,1
9724,Mathematical & Computational Science,Deep and Reinforcement Learning,5,2
9721,Mathematical & Computational Science,Computational Fluid Mechanics,5,2
9732,Mathematical & Computational Science,Introduction to Optimization Theory,5,2
9736,Mathematical & Computational Science,Markov Chains,5,2
9706,Mathematical & Computational Science,Introduction to Big Data Analysis,5,1
9737,Mathematical & Computational Science,Stochastic Differential Equations,5,1
9729,Mathematical & Computational Science,Personality Traits Modeling,5,2
10011,Mathematical & Computational Science,Decision theory,5,1
9724,Mathematical & Computational Science,Deep and Reinforcement Learning,5,2
9721,Mathematical & Computational Science,Computational Fluid Mechanics,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
9495,Cybersecurity,Computer Viruses and Malware,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
9494,Cybersecurity,Introduction to Digital Forensics,5,1
9489,Cybersecurity,Blockchain Practices,5,2
9483,Cybersecurity,Technological Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9494,Cybersecurity,Introduction to Digital Forensics,5,1
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
9484,Cybersecurity,Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
9494,Cybersecurity,Introduction to Digital Forensics,5,1
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
9484,Cybersecurity,Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
9494,Cybersecurity,Introduction to Digital Forensics,5,1
9489,Cybersecurity,Blockchain Practices,5,2
9484,Cybersecurity,Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
9495,Cybersecurity,Computer Viruses and Malware,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9484,Cybersecurity,Entrepreneurship,5,1
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9494,Cybersecurity,Introduction to Digital Forensics,5,1
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
9484,Cybersecurity,Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
9495,Cybersecurity,Computer Viruses and Malware,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
9494,Cybersecurity,Introduction to Digital Forensics,5,1
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
9484,Cybersecurity,Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9495,Cybersecurity,Computer Viruses and Malware,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9494,Cybersecurity,Introduction to Digital Forensics,5,1
9489,Cybersecurity,Blockchain Practices,5,2
9484,Cybersecurity,Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
9494,Cybersecurity,Introduction to Digital Forensics,5,1
9489,Cybersecurity,Blockchain Practices,5,2
9484,Cybersecurity,Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
9495,Cybersecurity,Computer Viruses and Malware,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9495,Cybersecurity,Computer Viruses and Malware,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
9489,Cybersecurity,Blockchain Practices,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
9494,Cybersecurity,Introduction to Digital Forensics,5,1
9489,Cybersecurity,Blockchain Practices,5,2
9484,Cybersecurity,Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9494,Cybersecurity,Introduction to Digital Forensics,5,1
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
9483,Cybersecurity,Technological Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
9494,Cybersecurity,Introduction to Digital Forensics,5,1
9489,Cybersecurity,Blockchain Practices,5,2
9483,Cybersecurity,Technological Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9494,Cybersecurity,Introduction to Digital Forensics,5,1
9489,Cybersecurity,Blockchain Practices,5,2
9484,Cybersecurity,Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9494,Cybersecurity,Introduction to Digital Forensics,5,1
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
9483,Cybersecurity,Technological Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
9495,Cybersecurity,Computer Viruses and Malware,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9484,Cybersecurity,Entrepreneurship,5,1
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
9495,Cybersecurity,Computer Viruses and Malware,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9495,Cybersecurity,Computer Viruses and Malware,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
9495,Cybersecurity,Computer Viruses and Malware,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
9494,Cybersecurity,Introduction to Digital Forensics,5,1
9489,Cybersecurity,Blockchain Practices,5,2
9484,Cybersecurity,Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9494,Cybersecurity,Introduction to Digital Forensics,5,1
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
9483,Cybersecurity,Technological Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13586,Cybersecurity,Introduction to Threat Hunting,5,1
9484,Cybersecurity,Entrepreneurship,5,1
13591,Cybersecurity,Threat Hunting,5,2
9495,Cybersecurity,Computer Viruses and Malware,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9484,Cybersecurity,Entrepreneurship,5,1
9495,Cybersecurity,Computer Viruses and Malware,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
9494,Cybersecurity,Introduction to Digital Forensics,5,1
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
9484,Cybersecurity,Entrepreneurship,5,1
13589,Cybersecurity,Digital Forensics,5,2
9489,Cybersecurity,Blockchain Practices,5,2
13585,Cybersecurity,Introduction to Penetration Testing,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
13590,Cybersecurity,Penetration Testing,5,2
9495,Cybersecurity,Computer Viruses and Malware,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
9483,Cybersecurity,Technological Entrepreneurship,5,1
9495,Cybersecurity,Computer Viruses and Malware,5,2
13588,Cybersecurity,Introduction to Cyber-Physical Systems,5,2
13584,Cybersecurity,Introduction to Computer Malware Analysis,5,1
